pair_id,source_dataset,target_dataset,target_seed,condition,final_best,best_so_far_auc,top10_hit,source_outcome_active,source_probe_ids,selected_initial_ids
molecular_lipophilicity_to_freesolv,real_moleculenet_lipophilicity,real_moleculenet_freesolv,73044,target_only_anchor,100.0,100.0,1.0,False,,freesolv_0380|freesolv_0206|freesolv_0215|freesolv_0362|freesolv_0023
molecular_lipophilicity_to_freesolv,real_moleculenet_lipophilicity,real_moleculenet_freesolv,73044,true_source_outcomes,100.0,98.0467,1.0,True,freesolv_0121|freesolv_0188,freesolv_0380|freesolv_0206|freesolv_0215|freesolv_0121|freesolv_0188
molecular_lipophilicity_to_freesolv,real_moleculenet_lipophilicity,real_moleculenet_freesolv,73045,permuted_source_outcomes_1009,100.0,100.0,1.0,True,freesolv_0492|freesolv_0516,freesolv_0200|freesolv_0076|freesolv_0362|freesolv_0492|freesolv_0516
molecular_lipophilicity_to_freesolv,real_moleculenet_lipophilicity,real_moleculenet_freesolv,73045,permuted_source_outcomes_101,100.0,100.0,1.0,True,freesolv_0527|freesolv_0438,freesolv_0200|freesolv_0076|freesolv_0362|freesolv_0527|freesolv_0438
molecular_lipophilicity_to_freesolv,real_moleculenet_lipophilicity,real_moleculenet_freesolv,73045,permuted_source_outcomes_1103,100.0,100.0,1.0,True,freesolv_0214|freesolv_0394,freesolv_0200|freesolv_0076|freesolv_0362|freesolv_0214|freesolv_0394
molecular_lipophilicity_to_freesolv,real_moleculenet_lipophilicity,real_moleculenet_freesolv,73045,permuted_source_outcomes_1201,100.0,100.0,1.0,True,freesolv_0246|freesolv_0237,freesolv_0200|freesolv_0076|freesolv_0362|freesolv_0246|freesolv_0237
molecular_lipophilicity_to_freesolv,real_moleculenet_lipophilicity,real_moleculenet_freesolv,73045,permuted_source_outcomes_1301,100.0,100.0,1.0,True,freesolv_0516|freesolv_0000,freesolv_0200|freesolv_0076|freesolv_0362|freesolv_0516|freesolv_0000
molecular_lipophilicity_to_freesolv,real_moleculenet_lipophilicity,real_moleculenet_freesolv,73045,permuted_source_outcomes_1409,100.0,100.0,1.0,True,freesolv_0276|freesolv_0422,freesolv_0200|freesolv_0076|freesolv_0362|freesolv_0276|freesolv_0422
molecular_lipophilicity_to_freesolv,real_moleculenet_lipophilicity,real_moleculenet_freesolv,73045,permuted_source_outcomes_1511,100.0,100.0,1.0,True,freesolv_0311|freesolv_0394,freesolv_0200|freesolv_0076|freesolv_0362|freesolv_0311|freesolv_0394
molecular_lipophilicity_to_freesolv,real_moleculenet_lipophilicity,real_moleculenet_freesolv,73045,permuted_source_outcomes_1601,100.0,100.0,1.0,True,freesolv_0243|freesolv_0066,freesolv_0200|freesolv_0076|freesolv_0362|freesolv_0243|freesolv_0066
molecular_lipophilicity_to_freesolv,real_moleculenet_lipophilicity,real_moleculenet_freesolv,73045,permuted_source_outcomes_1709,100.0,100.0,1.0,True,freesolv_0243|freesolv_0430,freesolv_0200|freesolv_0076|freesolv_0362|freesolv_0243|freesolv_0430
molecular_lipophilicity_to_freesolv,real_moleculenet_lipophilicity,real_moleculenet_freesolv,73045,permuted_source_outcomes_1801,100.0,100.0,1.0,True,freesolv_0623|freesolv_0544,freesolv_0200|freesolv_0076|freesolv_0362|freesolv_0623|freesolv_0544
molecular_lipophilicity_to_freesolv,real_moleculenet_lipophilicity,real_moleculenet_freesolv,73045,permuted_source_outcomes_1901,100.0,100.0,1.0,True,freesolv_0443|freesolv_0527,freesolv_0200|freesolv_0076|freesolv_0362|freesolv_0443|freesolv_0527
molecular_lipophilicity_to_freesolv,real_moleculenet_lipophilicity,real_moleculenet_freesolv,73045,permuted_source_outcomes_211,100.0,100.0,1.0,True,freesolv_0479|freesolv_0239,freesolv_0200|freesolv_0076|freesolv_0362|freesolv_0479|freesolv_0239
molecular_lipophilicity_to_freesolv,real_moleculenet_lipophilicity,real_moleculenet_freesolv,73045,permuted_source_outcomes_307,100.0,100.0,1.0,True,freesolv_0066|freesolv_0443,freesolv_0200|freesolv_0076|freesolv_0362|freesolv_0066|freesolv_0443
molecular_lipophilicity_to_freesolv,real_moleculenet_lipophilicity,real_moleculenet_freesolv,73045,permuted_source_outcomes_401,100.0,100.0,1.0,True,freesolv_0246|freesolv_0383,freesolv_0200|freesolv_0076|freesolv_0362|freesolv_0246|freesolv_0383
molecular_lipophilicity_to_freesolv,real_moleculenet_lipophilicity,real_moleculenet_freesolv,73045,permuted_source_outcomes_503,100.0,100.0,1.0,True,freesolv_0516|freesolv_0623,freesolv_0200|freesolv_0076|freesolv_0362|freesolv_0516|freesolv_0623
molecular_lipophilicity_to_freesolv,real_moleculenet_lipophilicity,real_moleculenet_freesolv,73045,permuted_source_outcomes_601,100.0,100.0,1.0,True,freesolv_0243|freesolv_0458,freesolv_0200|freesolv_0076|freesolv_0362|freesolv_0243|freesolv_0458
molecular_lipophilicity_to_freesolv,real_moleculenet_lipophilicity,real_moleculenet_freesolv,73045,permuted_source_outcomes_701,100.0,100.0,1.0,True,freesolv_0066|freesolv_0544,freesolv_0200|freesolv_0076|freesolv_0362|freesolv_0066|freesolv_0544
molecular_lipophilicity_to_freesolv,real_moleculenet_lipophilicity,real_moleculenet_freesolv,73045,permuted_source_outcomes_809,100.0,100.0,1.0,True,freesolv_0198|freesolv_0135,freesolv_0200|freesolv_0076|freesolv_0362|freesolv_0198|freesolv_0135
molecular_lipophilicity_to_freesolv,real_moleculenet_lipophilicity,real_moleculenet_freesolv,73045,permuted_source_outcomes_907,100.0,100.0,1.0,True,freesolv_0443|freesolv_0135,freesolv_0200|freesolv_0076|freesolv_0362|freesolv_0443|freesolv_0135
molecular_lipophilicity_to_freesolv,real_moleculenet_lipophilicity,real_moleculenet_freesolv,73045,target_only_anchor,100.0,100.0,1.0,False,,freesolv_0200|freesolv_0076|freesolv_0362|freesolv_0215|freesolv_0392
molecular_lipophilicity_to_freesolv,real_moleculenet_lipophilicity,real_moleculenet_freesolv,73045,true_source_outcomes,100.0,100.0,1.0,True,freesolv_0237|freesolv_0188,freesolv_0200|freesolv_0076|freesolv_0362|freesolv_0237|freesolv_0188
molecular_lipophilicity_to_freesolv,real_moleculenet_lipophilicity,real_moleculenet_freesolv,73046,permuted_source_outcomes_1009,100.0,100.0,1.0,True,freesolv_0492|freesolv_0516,freesolv_0023|freesolv_0362|freesolv_0552|freesolv_0492|freesolv_0516
molecular_lipophilicity_to_freesolv,real_moleculenet_lipophilicity,real_moleculenet_freesolv,73046,permuted_source_outcomes_101,100.0,100.0,1.0,True,freesolv_0527|freesolv_0438,freesolv_0023|freesolv_0362|freesolv_0552|freesolv_0527|freesolv_0438
molecular_lipophilicity_to_freesolv,real_moleculenet_lipophilicity,real_moleculenet_freesolv,73046,permuted_source_outcomes_1103,100.0,100.0,1.0,True,freesolv_0214|freesolv_0394,freesolv_0023|freesolv_0362|freesolv_0552|freesolv_0214|freesolv_0394
molecular_lipophilicity_to_freesolv,real_moleculenet_lipophilicity,real_moleculenet_freesolv,73046,permuted_source_outcomes_1201,100.0,100.0,1.0,True,freesolv_0246|freesolv_0237,freesolv_0023|freesolv_0362|freesolv_0552|freesolv_0246|freesolv_0237
molecular_lipophilicity_to_freesolv,real_moleculenet_lipophilicity,real_moleculenet_freesolv,73046,permuted_source_outcomes_1301,100.0,100.0,1.0,True,freesolv_0516|freesolv_0000,freesolv_0023|freesolv_0362|freesolv_0552|freesolv_0516|freesolv_0000
molecular_lipophilicity_to_freesolv,real_moleculenet_lipophilicity,real_moleculenet_freesolv,73046,permuted_source_outcomes_1409,100.0,100.0,1.0,True,freesolv_0276|freesolv_0422,freesolv_0023|freesolv_0362|freesolv_0552|freesolv_0276|freesolv_0422
molecular_lipophilicity_to_freesolv,real_moleculenet_lipophilicity,real_moleculenet_freesolv,73046,permuted_source_outcomes_1511,100.0,100.0,1.0,True,freesolv_0311|freesolv_0394,freesolv_0023|freesolv_0362|freesolv_0552|freesolv_0311|freesolv_0394
molecular_lipophilicity_to_freesolv,real_moleculenet_lipophilicity,real_moleculenet_freesolv,73046,permuted_source_outcomes_1601,100.0,100.0,1.0,True,freesolv_0243|freesolv_0066,freesolv_0023|freesolv_0362|freesolv_0552|freesolv_0243|freesolv_0066
molecular_lipophilicity_to_freesolv,real_moleculenet_lipophilicity,real_moleculenet_freesolv,73046,permuted_source_outcomes_1709,100.0,100.0,1.0,True,freesolv_0243|freesolv_0430,freesolv_0023|freesolv_0362|freesolv_0552|freesolv_0243|freesolv_0430
molecular_lipophilicity_to_freesolv,real_moleculenet_lipophilicity,real_moleculenet_freesolv,73046,permuted_source_outcomes_1801,100.0,100.0,1.0,True,freesolv_0623|freesolv_0544,freesolv_0023|freesolv_0362|freesolv_0552|freesolv_0623|freesolv_0544
molecular_lipophilicity_to_freesolv,real_moleculenet_lipophilicity,real_moleculenet_freesolv,73046,permuted_source_outcomes_1901,100.0,100.0,1.0,True,freesolv_0443|freesolv_0527,freesolv_0023|freesolv_0362|freesolv_0552|freesolv_0443|freesolv_0527
molecular_lipophilicity_to_freesolv,real_moleculenet_lipophilicity,real_moleculenet_freesolv,73046,permuted_source_outcomes_211,100.0,100.0,1.0,True,freesolv_0479|freesolv_0239,freesolv_0023|freesolv_0362|freesolv_0552|freesolv_0479|freesolv_0239
molecular_lipophilicity_to_freesolv,real_moleculenet_lipophilicity,real_moleculenet_freesolv,73046,permuted_source_outcomes_307,100.0,100.0,1.0,True,freesolv_0066|freesolv_0443,freesolv_0023|freesolv_0362|freesolv_0552|freesolv_0066|freesolv_0443
molecular_lipophilicity_to_freesolv,real_moleculenet_lipophilicity,real_moleculenet_freesolv,73046,permuted_source_outcomes_401,100.0,100.0,1.0,True,freesolv_0246|freesolv_0383,freesolv_0023|freesolv_0362|freesolv_0552|freesolv_0246|freesolv_0383
molecular_lipophilicity_to_freesolv,real_moleculenet_lipophilicity,real_moleculenet_freesolv,73046,permuted_source_outcomes_503,100.0,100.0,1.0,True,freesolv_0516|freesolv_0623,freesolv_0023|freesolv_0362|freesolv_0552|freesolv_0516|freesolv_0623
molecular_lipophilicity_to_freesolv,real_moleculenet_lipophilicity,real_moleculenet_freesolv,73046,permuted_source_outcomes_601,100.0,100.0,1.0,True,freesolv_0243|freesolv_0458,freesolv_0023|freesolv_0362|freesolv_0552|freesolv_0243|freesolv_0458
molecular_lipophilicity_to_freesolv,real_moleculenet_lipophilicity,real_moleculenet_freesolv,73046,permuted_source_outcomes_701,100.0,100.0,1.0,True,freesolv_0066|freesolv_0544,freesolv_0023|freesolv_0362|freesolv_0552|freesolv_0066|freesolv_0544
molecular_lipophilicity_to_freesolv,real_moleculenet_lipophilicity,real_moleculenet_freesolv,73046,permuted_source_outcomes_809,100.0,100.0,1.0,True,freesolv_0198|freesolv_0135,freesolv_0023|freesolv_0362|freesolv_0552|freesolv_0198|freesolv_0135
molecular_lipophilicity_to_freesolv,real_moleculenet_lipophilicity,real_moleculenet_freesolv,73046,permuted_source_outcomes_907,100.0,100.0,1.0,True,freesolv_0443|freesolv_0135,freesolv_0023|freesolv_0362|freesolv_0552|freesolv_0443|freesolv_0135
molecular_lipophilicity_to_freesolv,real_moleculenet_lipophilicity,real_moleculenet_freesolv,73046,target_only_anchor,100.0,100.0,1.0,False,,freesolv_0023|freesolv_0362|freesolv_0552|freesolv_0215|freesolv_0380
molecular_lipophilicity_to_freesolv,real_moleculenet_lipophilicity,real_moleculenet_freesolv,73046,true_source_outcomes,100.0,100.0,1.0,True,freesolv_0237|freesolv_0188,freesolv_0023|freesolv_0362|freesolv_0552|freesolv_0237|freesolv_0188
molecular_lipophilicity_to_freesolv,real_moleculenet_lipophilicity,real_moleculenet_freesolv,73047,permuted_source_outcomes_1009,100.0,100.0,1.0,True,freesolv_0492|freesolv_0516,freesolv_0023|freesolv_0517|freesolv_0362|freesolv_0492|freesolv_0516
molecular_lipophilicity_to_freesolv,real_moleculenet_lipophilicity,real_moleculenet_freesolv,73047,permuted_source_outcomes_101,100.0,100.0,1.0,True,freesolv_0527|freesolv_0438,freesolv_0023|freesolv_0517|freesolv_0362|freesolv_0527|freesolv_0438
molecular_lipophilicity_to_freesolv,real_moleculenet_lipophilicity,real_moleculenet_freesolv,73047,permuted_source_outcomes_1103,100.0,100.0,1.0,True,freesolv_0214|freesolv_0394,freesolv_0023|freesolv_0517|freesolv_0362|freesolv_0214|freesolv_0394
molecular_lipophilicity_to_freesolv,real_moleculenet_lipophilicity,real_moleculenet_freesolv,73047,permuted_source_outcomes_1201,100.0,100.0,1.0,True,freesolv_0246|freesolv_0237,freesolv_0023|freesolv_0517|freesolv_0362|freesolv_0246|freesolv_0237
molecular_lipophilicity_to_freesolv,real_moleculenet_lipophilicity,real_moleculenet_freesolv,73047,permuted_source_outcomes_1301,100.0,100.0,1.0,True,freesolv_0516|freesolv_0000,freesolv_0023|freesolv_0517|freesolv_0362|freesolv_0516|freesolv_0000
molecular_lipophilicity_to_freesolv,real_moleculenet_lipophilicity,real_moleculenet_freesolv,73047,permuted_source_outcomes_1409,100.0,100.0,1.0,True,freesolv_0276|freesolv_0422,freesolv_0023|freesolv_0517|freesolv_0362|freesolv_0276|freesolv_0422
molecular_lipophilicity_to_freesolv,real_moleculenet_lipophilicity,real_moleculenet_freesolv,73047,permuted_source_outcomes_1511,100.0,100.0,1.0,True,freesolv_0311|freesolv_0394,freesolv_0023|freesolv_0517|freesolv_0362|freesolv_0311|freesolv_0394
molecular_lipophilicity_to_freesolv,real_moleculenet_lipophilicity,real_moleculenet_freesolv,73047,permuted_source_outcomes_1601,100.0,100.0,1.0,True,freesolv_0243|freesolv_0066,freesolv_0023|freesolv_0517|freesolv_0362|freesolv_0243|freesolv_0066
molecular_lipophilicity_to_freesolv,real_moleculenet_lipophilicity,real_moleculenet_freesolv,73047,permuted_source_outcomes_1709,100.0,100.0,1.0,True,freesolv_0243|freesolv_0430,freesolv_0023|freesolv_0517|freesolv_0362|freesolv_0243|freesolv_0430
molecular_lipophilicity_to_freesolv,real_moleculenet_lipophilicity,real_moleculenet_freesolv,73047,permuted_source_outcomes_1801,100.0,100.0,1.0,True,freesolv_0623|freesolv_0544,freesolv_0023|freesolv_0517|freesolv_0362|freesolv_0623|freesolv_0544
molecular_lipophilicity_to_freesolv,real_moleculenet_lipophilicity,real_moleculenet_freesolv,73047,permuted_source_outcomes_1901,100.0,100.0,1.0,True,freesolv_0443|freesolv_0527,freesolv_0023|freesolv_0517|freesolv_0362|freesolv_0443|freesolv_0527
molecular_lipophilicity_to_freesolv,real_moleculenet_lipophilicity,real_moleculenet_freesolv,73047,permuted_source_outcomes_211,100.0,100.0,1.0,True,freesolv_0479|freesolv_0239,freesolv_0023|freesolv_0517|freesolv_0362|freesolv_0479|freesolv_0239
molecular_lipophilicity_to_freesolv,real_moleculenet_lipophilicity,real_moleculenet_freesolv,73047,permuted_source_outcomes_307,100.0,100.0,1.0,True,freesolv_0066|freesolv_0443,freesolv_0023|freesolv_0517|freesolv_0362|freesolv_0066|freesolv_0443
molecular_lipophilicity_to_freesolv,real_moleculenet_lipophilicity,real_moleculenet_freesolv,73047,permuted_source_outcomes_401,100.0,100.0,1.0,True,freesolv_0246|freesolv_0383,freesolv_0023|freesolv_0517|freesolv_0362|freesolv_0246|freesolv_0383
molecular_lipophilicity_to_freesolv,real_moleculenet_lipophilicity,real_moleculenet_freesolv,73047,permuted_source_outcomes_503,100.0,100.0,1.0,True,freesolv_0516|freesolv_0623,freesolv_0023|freesolv_0517|freesolv_0362|freesolv_0516|freesolv_0623
molecular_lipophilicity_to_freesolv,real_moleculenet_lipophilicity,real_moleculenet_freesolv,73047,permuted_source_outcomes_601,100.0,100.0,1.0,True,freesolv_0243|freesolv_0458,freesolv_0023|freesolv_0517|freesolv_0362|freesolv_0243|freesolv_0458
molecular_lipophilicity_to_freesolv,real_moleculenet_lipophilicity,real_moleculenet_freesolv,73047,permuted_source_outcomes_701,100.0,100.0,1.0,True,freesolv_0066|freesolv_0544,freesolv_0023|freesolv_0517|freesolv_0362|freesolv_0066|freesolv_0544
molecular_lipophilicity_to_freesolv,real_moleculenet_lipophilicity,real_moleculenet_freesolv,73047,permuted_source_outcomes_809,100.0,100.0,1.0,True,freesolv_0198|freesolv_0135,freesolv_0023|freesolv_0517|freesolv_0362|freesolv_0198|freesolv_0135
molecular_lipophilicity_to_freesolv,real_moleculenet_lipophilicity,real_moleculenet_freesolv,73047,permuted_source_outcomes_907,100.0,100.0,1.0,True,freesolv_0443|freesolv_0135,freesolv_0023|freesolv_0517|freesolv_0362|freesolv_0443|freesolv_0135
molecular_lipophilicity_to_freesolv,real_moleculenet_lipophilicity,real_moleculenet_freesolv,73047,target_only_anchor,100.0,100.0,1.0,False,,freesolv_0023|freesolv_0517|freesolv_0362|freesolv_0215|freesolv_0483
molecular_lipophilicity_to_freesolv,real_moleculenet_lipophilicity,real_moleculenet_freesolv,73047,true_source_outcomes,100.0,100.0,1.0,True,freesolv_0237|freesolv_0188,freesolv_0023|freesolv_0517|freesolv_0362|freesolv_0237|freesolv_0188
molecular_lipophilicity_to_freesolv,real_moleculenet_lipophilicity,real_moleculenet_freesolv,73048,permuted_source_outcomes_1009,100.0,97.0133,1.0,True,freesolv_0495|freesolv_0516,freesolv_0178|freesolv_0268|freesolv_0215|freesolv_0495|freesolv_0516
molecular_lipophilicity_to_freesolv,real_moleculenet_lipophilicity,real_moleculenet_freesolv,73048,permuted_source_outcomes_101,100.0,96.0933,1.0,True,freesolv_0525|freesolv_0438,freesolv_0178|freesolv_0268|freesolv_0215|freesolv_0525|freesolv_0438
molecular_lipophilicity_to_freesolv,real_moleculenet_lipophilicity,real_moleculenet_freesolv,73048,permuted_source_outcomes_1103,100.0,97.0133,1.0,True,freesolv_0482|freesolv_0394,freesolv_0178|freesolv_0268|freesolv_0215|freesolv_0482|freesolv_0394
molecular_lipophilicity_to_freesolv,real_moleculenet_lipophilicity,real_moleculenet_freesolv,73048,permuted_source_outcomes_1201,100.0,97.0133,1.0,True,freesolv_0191|freesolv_0237,freesolv_0178|freesolv_0268|freesolv_0215|freesolv_0191|freesolv_0237
molecular_lipophilicity_to_freesolv,real_moleculenet_lipophilicity,real_moleculenet_freesolv,73048,permuted_source_outcomes_1301,100.0,98.5067,1.0,True,freesolv_0121|freesolv_0000,freesolv_0178|freesolv_0268|freesolv_0215|freesolv_0121|freesolv_0000
molecular_lipophilicity_to_freesolv,real_moleculenet_lipophilicity,real_moleculenet_freesolv,73048,permuted_source_outcomes_1409,100.0,97.0133,1.0,True,freesolv_0414|freesolv_0422,freesolv_0178|freesolv_0268|freesolv_0215|freesolv_0414|freesolv_0422
molecular_lipophilicity_to_freesolv,real_moleculenet_lipophilicity,real_moleculenet_freesolv,73048,permuted_source_outcomes_1511,100.0,97.0133,1.0,True,freesolv_0614|freesolv_0394,freesolv_0178|freesolv_0268|freesolv_0215|freesolv_0614|freesolv_0394
molecular_lipophilicity_to_freesolv,real_moleculenet_lipophilicity,real_moleculenet_freesolv,73048,permuted_source_outcomes_1601,100.0,97.0133,1.0,True,freesolv_0422|freesolv_0066,freesolv_0178|freesolv_0268|freesolv_0215|freesolv_0422|freesolv_0066
molecular_lipophilicity_to_freesolv,real_moleculenet_lipophilicity,real_moleculenet_freesolv,73048,permuted_source_outcomes_1709,100.0,97.0133,1.0,True,freesolv_0422|freesolv_0430,freesolv_0178|freesolv_0268|freesolv_0215|freesolv_0422|freesolv_0430
molecular_lipophilicity_to_freesolv,real_moleculenet_lipophilicity,real_moleculenet_freesolv,73048,permuted_source_outcomes_1801,100.0,98.0467,1.0,True,freesolv_0121|freesolv_0544,freesolv_0178|freesolv_0268|freesolv_0215|freesolv_0121|freesolv_0544
molecular_lipophilicity_to_freesolv,real_moleculenet_lipophilicity,real_moleculenet_freesolv,73048,permuted_source_outcomes_1901,100.0,95.52,1.0,True,freesolv_0258|freesolv_0527,freesolv_0178|freesolv_0268|freesolv_0215|freesolv_0258|freesolv_0527
molecular_lipophilicity_to_freesolv,real_moleculenet_lipophilicity,real_moleculenet_freesolv,73048,permuted_source_outcomes_211,100.0,97.0133,1.0,True,freesolv_0459|freesolv_0239,freesolv_0178|freesolv_0268|freesolv_0215|freesolv_0459|freesolv_0239
molecular_lipophilicity_to_freesolv,real_moleculenet_lipophilicity,real_moleculenet_freesolv,73048,permuted_source_outcomes_307,100.0,98.0467,1.0,True,freesolv_0121|freesolv_0443,freesolv_0178|freesolv_0268|freesolv_0215|freesolv_0121|freesolv_0443
molecular_lipophilicity_to_freesolv,real_moleculenet_lipophilicity,real_moleculenet_freesolv,73048,permuted_source_outcomes_401,100.0,97.0133,1.0,True,freesolv_0459|freesolv_0383,freesolv_0178|freesolv_0268|freesolv_0215|freesolv_0459|freesolv_0383
